Product Name,Category,Location,MRP,Blinkit Price,Zepto Price,Instamart Price,Discount (%),Margin (%),Festive/Seasonal Impact,Delivery Distance (km),Shelf Life (days),Min Stock,Max Stock,Final Price,Customer Sentiment,Weight (g/ml),Weight Unit,Order Year,Order Month,Order Day,Order Hour,Order Time Category
Bananas (),Fruits,Aundh,61,53.04,52.8,53.78,12,24,Exam Season,3.7,10,48,114,53.21,Negative,1.0,dozen,2024,2,17,18,Evening
Wheat (),Grocery,Viman Nagar,80,65.47,64.72,64.41,19,26,Exam Season,3.0,320,34,80,64.87,Negative,1000.0,g,2024,11,25,3,Night
Oranges (),Fruits,Kothrud,87,75.08,74.88,74.91,13,18,Holi,2.8,13,14,29,74.96,Neutral,1000.0,g,2024,5,9,20,Evening
Salt (),Grocery,Viman Nagar,20,19.66,18.98,19.41,5,17,Winter,3.3,324,44,54,19.35,Neutral,500.0,g,2024,8,27,22,Night
Sugar (),Grocery,Viman Nagar,58,54.12,54.0,53.97,6,21,Summer,4.0,339,45,174,54.03,Neutral,1000.0,g,2024,11,1,16,Afternoon
Govardhan Paneer (),Dairy,Baner,109,89.73,90.54,90.13,17,17,Summer,4.8,13,42,99,90.13,Negative,200.0,g,2024,1,18,16,Afternoon
Wheat (),Grocery,Baner,80,66.08,66.48,65.16,18,22,Monsoon,4.5,200,25,113,65.91,Neutral,1000.0,g,2024,10,9,5,Morning
Govardhan Paneer (),Dairy,Viman Nagar,109,102.29,101.51,101.25,7,28,Exam Season,1.7,13,25,48,101.68,Positive,200.0,g,2024,9,27,12,Afternoon
Bananas (),Fruits,Baner,61,49.01,50.03,49.1,19,26,Diwali,4.9,13,23,156,49.38,Negative,1.0,dozen,2024,5,11,11,Morning
Oranges (),Fruits,Kothrud,87,70.39,69.75,71.24,19,22,Winter,2.8,7,23,106,70.46,Negative,1000.0,g,2024,12,27,20,Evening
Amul Milk (),Dairy,Wakad,56,52.93,52.08,51.96,6,20,Diwali,3.0,12,29,169,52.32,Neutral,1.0,l,2024,11,28,12,Afternoon
Oranges (),Fruits,Viman Nagar,87,72.41,72.99,71.82,17,15,Winter,4.2,11,27,113,72.41,Positive,1000.0,g,2024,9,14,11,Morning
Oreo Biscuit,Biscuits,Wakad,99,89.53,89.53,89.08,10,11,,3.8,176,27,35,89.38,Positive,,Unknown,2024,2,26,7,Morning
Coffee (),Grocery,Baner,200,160.15,159.97,159.65,20,14,Winter,4.6,358,34,177,159.92,Neutral,200.0,g,2024,12,10,21,Night
Bananas (),Fruits,Viman Nagar,61,55.63,56.27,56.89,8,28,Winter,2.6,7,15,109,56.26,Neutral,1.0,dozen,2024,9,11,9,Morning
Oranges (),Fruits,Wakad,87,79.05,79.18,79.24,8,18,Summer,5.0,12,50,98,79.16,Positive,1000.0,g,2024,6,13,16,Afternoon
Coffee (),Grocery,Baner,200,185.97,185.67,186.13,7,12,Summer,3.4,301,33,182,185.92,Neutral,200.0,g,2024,5,19,2,Night
Dal (),Grocery,Baner,90,74.0,73.8,74.7,17,20,Summer,4.9,206,38,160,74.17,Neutral,500.0,g,2024,6,7,15,Afternoon
Bananas (),Fruits,Kothrud,61,56.44,56.6,56.76,6,15,Monsoon,3.8,12,44,139,56.6,Positive,1.0,dozen,2024,11,7,11,Morning
Bingo Mad Angles,Snacks,Aundh,20,18.03,18.31,17.97,10,14,Monsoon,1.5,165,32,128,18.1,Negative,,Unknown,2024,1,20,17,Evening
Tomatoes (),Vegetables,Wakad,47,43.76,44.41,44.09,6,20,Holi,1.1,6,16,115,44.09,Negative,1000.0,g,2024,9,25,21,Night
Atta (),Grocery,Baner,70,56.87,55.9,56.21,20,25,Holi,1.3,264,48,109,56.33,Negative,1000.0,g,2024,1,13,16,Afternoon
Sugar (),Grocery,Viman Nagar,58,46.98,47.27,47.65,19,19,,2.0,349,40,50,47.3,Positive,1000.0,g,2024,3,26,6,Morning
Saffola Oil (),Grocery,Aundh,176,140.25,141.43,141.43,20,12,Holi,1.4,244,23,35,141.04,Neutral,1.0,l,2024,2,14,7,Morning
Tea (),Grocery,Baner,150,131.47,130.45,130.07,13,14,Exam Season,4.9,329,48,104,130.66,Negative,250.0,g,2024,5,7,1,Night
Dal (),Grocery,Kothrud,90,82.38,82.98,83.54,8,10,Monsoon,1.5,352,45,179,82.97,Negative,500.0,g,2024,1,4,22,Night
Bingo Mad Angles,Snacks,Kothrud,20,18.02,18.16,18.72,6,17,Summer,2.8,158,35,80,18.3,Neutral,,Unknown,2024,12,11,15,Afternoon
Oranges (),Fruits,Aundh,87,73.01,74.17,74.18,15,19,Winter,1.5,8,29,120,73.79,Neutral,1000.0,g,2024,3,11,14,Afternoon
Rice (),Grocery,Kothrud,100,95.56,94.54,94.06,5,16,Exam Season,4.4,319,36,188,94.72,Neutral,1000.0,g,2024,9,24,5,Morning
Oreo Biscuit,Biscuits,Kothrud,99,84.3,83.32,83.94,15,22,Holi,1.4,166,22,106,83.85,Positive,,Unknown,2024,4,15,17,Evening
Coffee (),Grocery,Baner,200,166.73,165.04,166.98,17,15,Winter,2.4,300,28,166,166.25,Neutral,200.0,g,2024,11,5,0,Night
Apples (),Fruits,Wakad,157,145.33,145.02,146.26,7,26,Holi,4.3,14,38,101,145.54,Negative,1000.0,g,2024,8,16,8,Morning
Bingo Mad Angles,Snacks,Wakad,20,16.57,18.11,17.29,13,26,Exam Season,3.5,120,40,95,17.32,Negative,,Unknown,2024,1,3,18,Evening
Bingo Mad Angles,Snacks,Baner,20,19.71,18.46,19.2,6,14,,3.7,117,38,95,19.12,Negative,,Unknown,2024,8,6,0,Night
Bingo Mad Angles,Snacks,Aundh,20,18.7,16.94,17.7,11,14,Monsoon,4.0,32,32,43,17.78,Neutral,,Unknown,2024,4,8,22,Night
Apples (),Fruits,Kothrud,157,136.36,137.23,137.44,13,14,Holi,4.1,10,14,49,137.01,Positive,1000.0,g,2024,9,29,9,Morning
Tomatoes (),Vegetables,Baner,47,41.99,40.73,41.05,12,24,,1.9,9,38,175,41.26,Positive,1000.0,g,2024,5,22,15,Afternoon
Saffola Oil (),Grocery,Aundh,176,147.2,147.33,147.58,16,30,Holi,2.0,348,21,32,147.37,Neutral,1.0,l,2024,7,18,7,Morning
Apples (),Fruits,Viman Nagar,157,132.52,133.66,132.84,15,19,Monsoon,2.2,13,33,178,133.01,Neutral,1000.0,g,2024,2,13,6,Morning
Parle-G,Biscuits,Aundh,45,35.84,36.98,35.41,20,29,Exam Season,2.3,126,32,52,36.08,Neutral,,Unknown,2024,4,15,19,Evening
Dal (),Grocery,Aundh,90,84.15,84.61,84.34,6,16,Holi,1.4,236,43,109,84.37,Neutral,500.0,g,2024,3,26,21,Night
Bananas (),Fruits,Viman Nagar,61,56.12,57.11,57.47,7,30,,3.2,12,41,161,56.9,Negative,1.0,dozen,2024,9,12,22,Night
Parle-G,Biscuits,Baner,45,37.1,36.79,37.06,19,29,Exam Season,3.2,60,13,33,36.98,Neutral,,Unknown,2024,2,14,3,Night
Rice (),Grocery,Wakad,100,85.69,84.72,85.08,15,27,,4.7,364,12,149,85.16,Positive,1000.0,g,2024,3,1,15,Afternoon
Wheat (),Grocery,Baner,80,74.77,74.41,74.36,7,25,Holi,3.4,190,45,173,74.51,Neutral,1000.0,g,2024,4,25,10,Morning
Parle-G,Biscuits,Viman Nagar,45,39.09,39.43,38.63,13,15,Exam Season,4.0,90,13,23,39.05,Neutral,,Unknown,2024,8,10,14,Afternoon
Salt (),Grocery,Baner,20,17.26,17.55,18.06,11,23,Holi,1.2,217,38,108,17.62,Positive,500.0,g,2024,9,15,17,Evening
Dal (),Grocery,Baner,90,81.39,80.88,80.15,10,11,Holi,4.0,186,15,196,80.81,Neutral,500.0,g,2024,9,15,0,Night
Oranges (),Fruits,Aundh,87,73.49,72.26,72.24,16,27,Exam Season,1.9,10,24,184,72.66,Positive,1000.0,g,2024,12,11,6,Morning
Salt (),Grocery,Aundh,20,15.69,16.22,15.9,18,18,Summer,1.0,358,16,140,15.94,Positive,500.0,g,2024,4,18,9,Morning
Atta (),Grocery,Kothrud,70,63.96,63.92,64.36,8,27,Diwali,1.8,234,35,157,64.08,Positive,1000.0,g,2024,12,12,10,Morning
Saffola Oil (),Grocery,Viman Nagar,176,158.87,158.86,157.44,10,29,Holi,3.7,284,11,99,158.39,Negative,1.0,l,2024,2,23,2,Night
Tomatoes (),Vegetables,Kothrud,47,40.42,40.95,41.32,14,13,,1.1,8,31,158,40.9,Positive,1000.0,g,2024,8,4,16,Afternoon
Oranges (),Fruits,Viman Nagar,87,69.95,69.69,70.59,20,13,Diwali,2.7,7,18,97,70.08,Neutral,1000.0,g,2024,11,5,9,Morning
Oranges (),Fruits,Aundh,87,72.08,71.0,71.63,18,30,Monsoon,2.9,10,13,128,71.57,Negative,1000.0,g,2024,3,4,19,Evening
Oranges (),Fruits,Viman Nagar,87,70.98,70.18,70.38,19,16,Exam Season,1.4,9,49,77,70.51,Neutral,1000.0,g,2024,11,30,3,Night
Salt (),Grocery,Baner,20,17.1,17.36,16.72,12,28,Winter,1.6,252,35,71,17.06,Negative,500.0,g,2024,3,2,18,Evening
Atta (),Grocery,Aundh,70,60.5,61.7,61.2,13,17,Summer,3.5,230,49,84,61.13,Neutral,1000.0,g,2024,5,27,6,Morning
Bananas (),Fruits,Wakad,61,48.57,48.94,48.19,20,16,,1.0,8,30,189,48.57,Negative,1.0,dozen,2024,8,5,18,Evening
Coffee (),Grocery,Kothrud,200,163.92,164.18,164.07,18,19,Diwali,2.8,282,41,137,164.06,Neutral,200.0,g,2024,10,17,8,Morning
Apples (),Fruits,Wakad,157,135.55,134.75,134.87,14,30,Monsoon,4.9,7,48,178,135.06,Positive,1000.0,g,2024,7,14,13,Afternoon
Saffola Oil (),Grocery,Wakad,176,149.24,149.93,150.09,15,11,,4.3,349,32,199,149.75,Positive,1.0,l,2024,5,28,23,Night
Atta (),Grocery,Viman Nagar,70,60.56,59.3,59.91,14,28,Winter,2.4,203,29,183,59.92,Negative,1000.0,g,2024,5,22,7,Morning
Bingo Mad Angles,Snacks,Aundh,20,18.12,17.76,17.07,10,20,Monsoon,3.5,41,30,66,17.65,Negative,,Unknown,2024,5,29,5,Morning
Bingo Mad Angles,Snacks,Baner,20,16.12,16.67,17.07,19,29,Holi,3.0,86,17,95,16.62,Negative,,Unknown,2024,8,1,2,Night
Rice (),Grocery,Aundh,100,80.86,80.65,79.75,20,23,Summer,1.2,184,19,31,80.42,Neutral,1000.0,g,2024,6,2,21,Night
Parle-G,Biscuits,Baner,45,37.24,37.06,35.81,19,30,Summer,3.7,139,11,101,36.7,Neutral,,Unknown,2024,3,24,8,Morning
Apples (),Fruits,Aundh,157,139.92,139.51,139.85,11,23,Holi,3.4,10,34,74,139.76,Negative,1000.0,g,2024,5,14,5,Morning
Bananas (),Fruits,Viman Nagar,61,52.5,51.67,53.14,14,11,Summer,1.4,8,40,53,52.44,Neutral,1.0,dozen,2024,11,1,3,Night
Govardhan Paneer (),Dairy,Wakad,109,101.16,101.22,100.12,8,17,Exam Season,3.7,14,47,159,100.83,Neutral,200.0,g,2024,1,13,15,Afternoon
Apples (),Fruits,Viman Nagar,157,142.4,143.25,142.59,9,25,Summer,4.2,9,49,164,142.75,Positive,1000.0,g,2024,9,12,9,Morning
Atta (),Grocery,Kothrud,70,55.21,55.27,56.61,20,26,Diwali,2.9,218,43,192,55.7,Negative,1000.0,g,2024,1,11,7,Morning
Sugar (),Grocery,Kothrud,58,46.59,47.68,47.89,19,30,Holi,3.3,232,12,96,47.39,Neutral,1000.0,g,2024,1,15,11,Morning
Coffee (),Grocery,Kothrud,200,178.13,177.94,177.38,11,11,Diwali,1.1,365,30,154,177.82,Negative,200.0,g,2024,7,31,2,Night
Bingo Mad Angles,Snacks,Wakad,20,18.36,19.32,18.75,6,14,Holi,3.5,82,19,39,18.81,Negative,,Unknown,2024,5,18,20,Evening
Bananas (),Fruits,Viman Nagar,61,55.64,56.01,54.93,9,30,Monsoon,4.5,10,49,111,55.53,Negative,1.0,dozen,2024,12,11,10,Morning
Bingo Mad Angles,Snacks,Baner,20,17.36,17.45,18.33,11,23,Holi,2.9,108,46,199,17.71,Neutral,,Unknown,2024,1,2,9,Morning
Saffola Oil (),Grocery,Wakad,176,153.3,152.56,152.81,13,28,Holi,1.6,362,42,138,152.89,Positive,1.0,l,2024,5,22,23,Night
Salt (),Grocery,Baner,20,17.19,16.3,16.18,17,17,Holi,4.9,318,28,131,16.56,Negative,500.0,g,2024,6,18,5,Morning
Wheat (),Grocery,Baner,80,63.98,64.1,63.91,19,18,Holi,3.0,326,42,66,64.0,Positive,1000.0,g,2024,3,23,6,Morning
Atta (),Grocery,Baner,70,55.29,56.45,56.44,20,25,Exam Season,2.3,284,21,102,56.06,Positive,1000.0,g,2024,5,2,23,Night
Tomatoes (),Vegetables,Wakad,47,42.87,43.81,42.59,8,14,Exam Season,3.3,5,16,142,43.09,Positive,1000.0,g,2024,8,20,21,Night
Apples (),Fruits,Wakad,157,131.07,131.48,132.54,16,27,Winter,2.4,8,18,93,131.7,Neutral,1000.0,g,2024,10,15,5,Morning
Oranges (),Fruits,Viman Nagar,87,82.16,81.0,82.59,6,17,Holi,1.5,14,39,44,81.92,Positive,1000.0,g,2024,9,17,3,Night
Wheat (),Grocery,Kothrud,80,72.45,72.44,72.62,10,22,Exam Season,1.8,265,18,42,72.5,Neutral,1000.0,g,2024,10,31,17,Evening
Rice (),Grocery,Baner,100,80.7,80.2,80.17,20,15,,1.2,189,32,158,80.36,Negative,1000.0,g,2024,7,4,16,Afternoon
Dal (),Grocery,Wakad,90,74.98,75.03,75.88,16,23,Holi,2.5,219,47,126,75.3,Positive,500.0,g,2024,5,31,11,Morning
Sugar (),Grocery,Baner,58,50.14,51.37,50.64,13,28,Exam Season,4.4,239,24,153,50.72,Neutral,1000.0,g,2024,8,26,6,Morning
Coffee (),Grocery,Viman Nagar,200,180.91,180.17,180.49,10,11,Monsoon,2.9,226,39,199,180.52,Neutral,200.0,g,2024,1,5,2,Night
Oranges (),Fruits,Viman Nagar,87,77.74,77.86,77.5,11,12,Exam Season,3.9,14,32,48,77.7,Neutral,1000.0,g,2024,6,22,23,Night
Oranges (),Fruits,Aundh,87,72.05,71.03,71.04,18,29,Monsoon,3.5,10,30,107,71.37,Positive,1000.0,g,2024,6,3,14,Afternoon
Apples (),Fruits,Kothrud,157,142.91,142.79,142.55,9,17,Exam Season,3.9,13,45,188,142.75,Neutral,1000.0,g,2024,6,13,18,Evening
Saffola Oil (),Grocery,Baner,176,159.2,158.08,158.75,10,28,,3.1,330,38,147,158.68,Neutral,1.0,l,2024,10,17,22,Night
Bingo Mad Angles,Snacks,Baner,20,16.43,16.55,16.62,18,30,Summer,1.8,149,39,126,16.53,Positive,,Unknown,2024,4,15,6,Morning
Sugar (),Grocery,Kothrud,58,49.51,49.7,48.81,16,16,Summer,4.0,250,10,64,49.34,Neutral,1000.0,g,2024,6,2,19,Evening
Dal (),Grocery,Wakad,90,76.15,76.12,76.02,15,28,Diwali,4.3,365,48,172,76.1,Neutral,500.0,g,2024,1,3,11,Morning
Atta (),Grocery,Viman Nagar,70,63.69,63.58,64.83,8,20,Diwali,3.2,265,24,77,64.03,Neutral,1000.0,g,2024,8,21,19,Evening
Atta (),Grocery,Wakad,70,57.07,57.59,56.47,19,21,Summer,4.3,268,18,100,57.04,Neutral,1000.0,g,2024,12,15,7,Morning
Apples (),Fruits,Aundh,157,148.25,148.22,148.63,5,27,,4.9,14,27,56,148.37,Positive,1000.0,g,2024,3,8,12,Afternoon
Bananas (),Fruits,Baner,61,55.84,55.88,56.78,7,24,,3.7,11,28,144,56.17,Positive,1.0,dozen,2024,4,8,23,Night
Apples (),Fruits,Aundh,157,131.31,130.55,129.88,17,25,Exam Season,2.5,13,24,186,130.58,Neutral,1000.0,g,2024,2,3,23,Night
Oreo Biscuit,Biscuits,Viman Nagar,99,86.63,87.56,86.75,12,19,Winter,4.1,113,12,174,86.98,Positive,,Unknown,2024,7,10,22,Night
Oreo Biscuit,Biscuits,Baner,99,84.15,84.37,84.48,14,26,Summer,3.5,132,10,38,84.33,Negative,,Unknown,2024,2,1,7,Morning
Govardhan Paneer (),Dairy,Viman Nagar,109,102.17,102.28,101.4,7,17,Exam Season,1.3,15,12,181,101.95,Negative,200.0,g,2024,12,8,5,Morning
Tea (),Grocery,Aundh,150,125.27,126.96,125.34,16,20,,1.8,217,12,154,125.86,Positive,250.0,g,2024,9,1,16,Afternoon
Rice (),Grocery,Aundh,100,80.81,80.63,79.62,20,29,Monsoon,2.0,333,13,15,80.35,Positive,1000.0,g,2024,10,13,11,Morning
Wheat (),Grocery,Baner,80,70.11,70.16,70.23,13,25,Exam Season,1.6,246,26,127,70.17,Positive,1000.0,g,2024,10,8,5,Morning
Govardhan Paneer (),Dairy,Viman Nagar,109,90.89,91.36,92.22,16,28,Monsoon,4.8,13,20,124,91.49,Positive,200.0,g,2024,11,17,11,Morning
Oreo Biscuit,Biscuits,Baner,99,83.68,83.62,83.51,15,12,Winter,3.4,177,42,183,83.6,Neutral,,Unknown,2024,1,17,8,Morning
Coffee (),Grocery,Wakad,200,186.19,186.3,185.13,7,10,Winter,3.6,275,48,78,185.87,Positive,200.0,g,2024,12,27,18,Evening
Bingo Mad Angles,Snacks,Viman Nagar,20,15.8,15.74,17.1,19,18,,4.9,159,19,42,16.21,Neutral,,Unknown,2024,11,14,10,Morning
Bingo Mad Angles,Snacks,Aundh,20,17.97,18.13,18.11,8,30,Diwali,3.8,70,11,46,18.07,Neutral,,Unknown,2024,4,18,15,Afternoon
Coffee (),Grocery,Viman Nagar,200,182.05,182.81,182.16,9,21,Summer,1.6,222,46,94,182.34,Negative,200.0,g,2024,10,25,11,Morning
Tomatoes (),Vegetables,Aundh,47,44.75,45.02,43.2,6,14,Monsoon,3.7,9,28,88,44.32,Negative,1000.0,g,2024,3,9,9,Morning
Rice (),Grocery,Aundh,100,80.73,79.08,79.99,20,14,Monsoon,2.1,251,35,92,79.93,Positive,1000.0,g,2024,3,14,1,Night
Atta (),Grocery,Viman Nagar,70,59.84,60.45,59.25,14,10,Diwali,2.7,330,45,170,59.85,Neutral,1000.0,g,2024,5,25,9,Morning
Oreo Biscuit,Biscuits,Kothrud,99,83.14,82.49,83.73,16,14,Exam Season,4.1,124,40,147,83.12,Neutral,,Unknown,2024,4,12,20,Evening
Sugar (),Grocery,Baner,58,48.29,47.65,48.37,17,13,Winter,4.3,255,27,198,48.1,Negative,1000.0,g,2024,2,23,3,Night
Tea (),Grocery,Viman Nagar,150,140.04,139.8,138.64,7,21,,1.3,269,17,130,139.49,Positive,250.0,g,2024,7,8,8,Morning
Parle-G,Biscuits,Viman Nagar,45,36.52,36.66,37.99,17,30,Winter,3.7,108,34,75,37.06,Negative,,Unknown,2024,6,1,21,Night
Saffola Oil (),Grocery,Wakad,176,164.43,164.48,163.16,7,15,,1.9,275,22,135,164.02,Positive,1.0,l,2024,7,22,15,Afternoon
Bananas (),Fruits,Aundh,61,48.53,49.67,48.83,19,13,,3.7,14,43,56,49.01,Negative,1.0,dozen,2024,12,11,1,Night
Tea (),Grocery,Aundh,150,135.96,136.35,136.64,9,20,Monsoon,3.1,326,14,141,136.32,Negative,250.0,g,2024,1,15,5,Morning
Parle-G,Biscuits,Wakad,45,42.18,43.6,42.72,5,13,Winter,3.9,65,17,27,42.83,Negative,,Unknown,2024,8,28,13,Afternoon
Amul Milk (),Dairy,Wakad,56,49.93,49.53,49.58,10,12,Holi,4.1,12,24,27,49.68,Neutral,1.0,l,2024,12,20,5,Morning
Salt (),Grocery,Baner,20,18.54,17.99,18.95,6,27,Winter,1.3,289,47,77,18.49,Negative,500.0,g,2024,1,4,15,Afternoon
Bingo Mad Angles,Snacks,Viman Nagar,20,18.22,18.38,18.07,12,22,Summer,4.4,102,21,88,18.22,Positive,,Unknown,2024,3,26,9,Morning
Oranges (),Fruits,Aundh,87,78.69,78.72,78.54,9,20,Monsoon,1.4,10,44,121,78.65,Negative,1000.0,g,2024,2,7,2,Night
Saffola Oil (),Grocery,Aundh,176,167.4,166.83,168.18,5,22,Summer,1.1,285,33,102,167.47,Negative,1.0,l,2024,10,13,20,Evening
Salt (),Grocery,Baner,20,17.88,18.14,17.85,12,17,,2.8,195,50,72,17.96,Negative,500.0,g,2024,8,24,1,Night
Coffee (),Grocery,Aundh,200,167.26,167.07,168.57,16,17,Exam Season,3.8,181,34,79,167.63,Neutral,200.0,g,2024,3,31,0,Night
Saffola Oil (),Grocery,Kothrud,176,153.93,153.2,154.01,13,25,,1.8,268,39,91,153.71,Neutral,1.0,l,2024,10,11,23,Night
Tomatoes (),Vegetables,Viman Nagar,47,39.24,39.82,40.43,15,19,Monsoon,3.5,9,25,112,39.83,Neutral,1000.0,g,2024,10,8,2,Night
Rice (),Grocery,Wakad,100,91.9,92.85,91.93,8,23,Diwali,2.6,222,33,186,92.23,Negative,1000.0,g,2024,3,20,13,Afternoon
Bingo Mad Angles,Snacks,Viman Nagar,20,16.84,17.83,16.73,14,13,Exam Season,4.3,83,49,146,17.13,Negative,,Unknown,2024,12,20,20,Evening
Apples (),Fruits,Baner,157,127.83,128.35,128.93,18,18,Diwali,1.0,12,15,91,128.37,Positive,1000.0,g,2024,10,29,23,Night
Bananas (),Fruits,Wakad,61,55.2,54.38,55.23,11,29,Holi,2.2,8,43,199,54.94,Negative,1.0,dozen,2024,9,16,14,Afternoon
Rice (),Grocery,Aundh,100,89.42,89.45,89.75,11,21,Summer,2.3,344,23,192,89.54,Positive,1000.0,g,2024,2,11,13,Afternoon
Sugar (),Grocery,Wakad,58,52.44,51.96,52.11,10,25,Exam Season,1.9,304,43,189,52.17,Negative,1000.0,g,2024,9,16,5,Morning
Oreo Biscuit,Biscuits,Wakad,99,94.92,94.22,93.87,5,15,Winter,1.7,93,18,45,94.34,Positive,,Unknown,2024,2,8,14,Afternoon
Atta (),Grocery,Kothrud,70,61.67,60.45,60.42,13,30,Exam Season,2.2,213,15,34,60.85,Negative,1000.0,g,2024,11,26,3,Night
Wheat (),Grocery,Aundh,80,67.18,66.19,67.26,17,24,Summer,4.4,270,36,62,66.88,Neutral,1000.0,g,2024,2,18,2,Night
Salt (),Grocery,Wakad,20,16.28,15.94,16.23,16,22,Exam Season,4.7,234,47,133,16.15,Positive,500.0,g,2024,8,17,15,Afternoon
Govardhan Paneer (),Dairy,Kothrud,109,87.21,87.7,87.76,20,25,Holi,3.9,6,20,133,87.56,Negative,200.0,g,2024,11,19,0,Night
Bananas (),Fruits,Kothrud,61,53.46,52.39,53.53,13,13,,1.0,13,48,58,53.13,Neutral,1.0,dozen,2024,1,8,13,Afternoon
Coffee (),Grocery,Baner,200,186.6,185.48,185.81,7,14,Diwali,1.1,289,15,17,185.96,Negative,200.0,g,2024,11,24,15,Afternoon
Atta (),Grocery,Baner,70,65.5,64.65,64.33,7,26,,3.6,242,26,141,64.83,Neutral,1000.0,g,2024,6,27,1,Night
Tea (),Grocery,Baner,150,137.16,137.06,137.1,8,17,,1.0,265,47,169,137.11,Neutral,250.0,g,2024,3,27,22,Night
Govardhan Paneer (),Dairy,Baner,109,99.63,99.84,100.01,8,13,Holi,3.3,8,18,60,99.83,Positive,200.0,g,2024,9,7,19,Evening
Dal (),Grocery,Viman Nagar,90,75.59,77.29,75.55,15,25,Holi,3.5,364,13,174,76.14,Neutral,500.0,g,2024,9,24,15,Afternoon
Amul Milk (),Dairy,Viman Nagar,56,48.36,48.62,47.72,14,24,Diwali,4.2,9,41,72,48.23,Neutral,1.0,l,2024,4,10,6,Morning
Salt (),Grocery,Kothrud,20,17.03,17.56,18.43,10,13,,2.3,320,29,86,17.67,Positive,500.0,g,2024,11,12,6,Morning
Apples (),Fruits,Kothrud,157,132.32,132.4,131.66,16,25,Holi,4.3,11,24,32,132.13,Negative,1000.0,g,2024,2,28,6,Morning
Bingo Mad Angles,Snacks,Wakad,20,17.56,18.85,18.02,8,23,Diwali,1.4,115,14,57,18.14,Neutral,,Unknown,2024,1,9,21,Night
Amul Milk (),Dairy,Kothrud,56,48.74,49.27,48.42,13,24,,2.7,7,31,110,48.81,Neutral,1.0,l,2024,1,27,4,Night
Tea (),Grocery,Aundh,150,129.36,128.07,128.96,14,27,,4.4,323,28,81,128.8,Positive,250.0,g,2024,8,22,4,Night
Tea (),Grocery,Wakad,150,126.66,125.88,126.1,16,18,Winter,2.8,180,31,108,126.21,Negative,250.0,g,2024,7,13,3,Night
Apples (),Fruits,Viman Nagar,157,136.89,136.02,136.08,13,26,Summer,4.1,9,22,132,136.33,Negative,1000.0,g,2024,3,10,3,Night
Govardhan Paneer (),Dairy,Wakad,109,99.46,99.83,99.51,9,11,Summer,2.3,12,14,127,99.6,Positive,200.0,g,2024,5,20,15,Afternoon
Govardhan Paneer (),Dairy,Aundh,109,99.3,99.06,98.58,9,13,Exam Season,2.2,15,13,47,98.98,Positive,200.0,g,2024,7,31,3,Night
Govardhan Paneer (),Dairy,Aundh,109,94.18,94.62,93.56,14,25,Monsoon,3.5,7,47,136,94.12,Negative,200.0,g,2024,2,28,17,Evening
Dal (),Grocery,Kothrud,90,78.49,79.12,79.61,12,14,Exam Season,4.4,312,18,127,79.07,Positive,500.0,g,2024,9,20,2,Night
Sugar (),Grocery,Viman Nagar,58,53.25,53.67,52.51,8,13,Summer,2.7,362,18,92,53.14,Positive,1000.0,g,2024,12,23,23,Night
Sugar (),Grocery,Aundh,58,53.91,53.54,53.8,6,26,Holi,1.4,293,32,167,53.75,Neutral,1000.0,g,2024,4,17,13,Afternoon
Oranges (),Fruits,Viman Nagar,87,73.66,73.7,72.4,16,12,Summer,4.2,10,16,174,73.25,Neutral,1000.0,g,2024,8,22,10,Morning
Tea (),Grocery,Wakad,150,123.95,124.24,123.96,17,17,Diwali,2.0,312,36,82,124.05,Negative,250.0,g,2024,6,5,3,Night
Oreo Biscuit,Biscuits,Kothrud,99,87.8,86.78,87.65,12,18,,4.9,108,13,41,87.41,Neutral,,Unknown,2024,1,19,12,Afternoon
Rice (),Grocery,Viman Nagar,100,88.3,88.12,88.1,11,15,Monsoon,1.4,347,44,190,88.17,Neutral,1000.0,g,2024,3,25,16,Afternoon
Apples (),Fruits,Baner,157,139.11,139.1,139.57,11,22,Holi,1.3,9,12,111,139.26,Negative,1000.0,g,2024,2,19,5,Morning
Wheat (),Grocery,Kothrud,80,74.51,75.35,75.53,6,27,Winter,3.3,254,18,46,75.13,Neutral,1000.0,g,2024,12,21,13,Afternoon
Govardhan Paneer (),Dairy,Baner,109,99.92,99.58,99.53,8,27,Monsoon,3.6,6,33,196,99.68,Negative,200.0,g,2024,12,27,15,Afternoon
Atta (),Grocery,Viman Nagar,70,57.81,58.45,58.72,17,15,Holi,4.8,243,19,88,58.33,Negative,1000.0,g,2024,3,4,19,Evening
Parle-G,Biscuits,Kothrud,45,36.16,36.1,36.23,19,19,Monsoon,4.3,136,44,152,36.16,Positive,,Unknown,2024,9,12,18,Evening
Wheat (),Grocery,Wakad,80,67.33,68.12,68.76,15,15,Holi,3.1,190,20,130,68.07,Negative,1000.0,g,2024,2,21,8,Morning
Coffee (),Grocery,Kothrud,200,167.26,168.97,168.65,16,17,Diwali,1.3,213,13,154,168.29,Negative,200.0,g,2024,3,30,6,Morning
Oranges (),Fruits,Wakad,87,75.2,75.76,74.0,14,10,Diwali,3.1,9,36,119,74.99,Positive,1000.0,g,2024,8,24,11,Morning
Rice (),Grocery,Wakad,100,95.57,94.83,94.87,5,18,Summer,1.5,274,31,129,95.09,Positive,1000.0,g,2024,9,12,11,Morning
